tid,ra,dec,st_pmra,st_pmdec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
80611440,86.843617,25.626034,8.357,-0.151,5.3767997,4.7792512,4420.7451206,10.5654196,628.9279068,1277.232515,11.2391,346.141,5663.5,4.05,1.57294
47319867,108.076091,20.751933,-5.745,-17.711,5.7188414,2.2172849,3214.065952,4.2762449,91.6860673,789.2154631,12.6165,261.785,4964.8,4.59,0.76036
47319867,108.076091,20.751933,-5.745,-17.711,3.3928027,2.2095141,2201.6366114,3.7170935,183.9229574,939.2446608,12.6165,261.785,4964.8,4.59,0.76036
429501231,90.431757,22.245686,2.642,-7.9,0.4553752,0.604,3490.0,7.9095,2215.14,1911.0,12.8591,554.08,6439.0,4.49,1.07
127957099,81.649605,31.633052,-12.844,-3.933,5.8095099,2.427,1750.0,5.0621,398.441,1244.0,10.9753,283.552,6353.1,4.42,1.15
52420398,83.968375,12.925947,0.758,-32.606,5.2374183,3.741,11630.0,14.2208,403.505,1248.0,11.659,363.385,6042.1,4.28,1.27
76545118,87.204409,28.671337,1.238,-1.776,3.0343155,1.664,3200.0,12.5732,1230.19,,11.9736,1066.66,8415.0,,2.16
46774573,97.005172,22.898603,-0.581,-4.542,3.8635521,3.896,11350.0,15.1873,1333.49,1683.0,13.2621,1031.52,6797.0,4.3,1.42
302895184,83.171954,14.957058,4.583,-7.611,4.788785,3.135,7600.0,16.3086,487.83,1309.0,13.1207,811.056,6045.0,3.96,1.83
86898676,98.595105,24.235555,4.136,-0.666,2.9525486,2.694,5730.0,11.4188,531.966,1337.0,11.444,373.957,5612.0,4.09,1.48
75697959,85.62494,28.549845,-2.431,-1.786,4.1459886,2.604,26190.0,12.1704,56.2686,763.0,14.9819,465.477,3981.0,4.56,0.71
294309873,92.998145,13.759123,-0.931,-0.651,1.2699324,1.596,1325.19922,7.56197,16457.7,3155.0,12.1706,1052.12,9649.0,4.35,1.74
155369758,103.100078,12.531671,-13.972,-0.705,11.9285531,2.283,20690.0,16.0753,18.6079,578.0,13.3742,618.277,5447.3,4.34,1.09
6853696,81.642309,21.599165,3.106,-2.795,3.42015,3.801,11140.0,18.3061,808.301,1485.0,13.4489,943.511,5708.0,3.96,1.76
367193060,104.456348,25.51535,-0.598,-10.219,2.5842514,1.837,2360.0,7.50424,424.656,,11.5419,317.022,5860.5,,1.51
247912728,88.005636,13.204319,1.543,-4.451,5.0775738,4.053,8620.0,18.5536,1365.56,1693.0,13.3853,1810.17,7648.8,4.09,2.0
91697121,88.59846,15.065604,2.214,-7.05,2.8633026,0.941,4710.0,11.4725,147.202,970.0,13.3605,1128.92,6642.2,4.26,1.45
406684949,143.435397,6.741368,-4.807,8.706,12.7091678,1.746,4620.0,16.3709,78.6129,829.0,12.1047,499.409,6145.0,4.31,1.25
400515645,92.873609,34.977082,-0.008,-3.857,1.6757659,2.248,2580.0,7.62588,3221.06,2098.0,12.8173,885.894,6960.9,4.25,1.53
367193046,104.395856,25.498913,-3.179,-8.406,10.2780324,1.642,7350.0,11.8122,37.8777,691.0,12.1258,589.655,6545.7,4.34,1.3
255735567,107.425727,22.741533,-5.499,-2.369,6.3780197,1.226,7050.0,18.7767,71.6141,810.0,11.8888,813.803,6540.2,3.96,2.03
84788795,97.096548,25.834703,5.474,-5.87,4.4977307,3.2573447,5324.061552,13.0442723,1111.2092116,1472.5454489,12.7601,872.619,6544.0,4.2,1.5335
291016451,169.995604,8.350262,-29.197,2.008,3.214031,2.215,5730.0,6.77869,284.023,1143.0,12.1629,277.019,5366.0,4.55,0.85
119130170,89.061905,21.332032,2.837,-2.466,2.5444539,3.709,5440.0,12.5904,2136.19,1893.0,13.4597,1093.14,6171.0,4.01,1.77
69028091,108.047768,30.104333,2.133,-10.225,1.6822448,1.388,12090.0,12.3028,379.254,1239.0,12.6819,463.462,5534.6,4.34,1.1
101569583,107.907236,28.923941,0.78,-6.631,0.9907914,1.5908957,4860.1048997,16.1327515,10706.9470002,2594.395383,12.6167,947.518,6273.8,4.0,1.82635
58997701,104.987572,19.6155,7.452,-15.1,8.3762443,3.6856551,7670.6889364,10.1350877,224.1297312,986.8351657,13.1132,719.398,6086.0,4.38,1.13925
26406123,107.429839,15.596234,-2.223,4.775,3.7196227,4.948,4280.0,13.3603,1249.33,1656.0,13.2612,1141.59,5623.0,3.81,2.07
75171363,84.852114,28.62691,4.52,-10.58,4.267781,4.58,5120.0,12.0047,939.48,1542.0,13.3462,826.112,5903.0,4.02,1.67
456971986,100.615349,19.735175,-5.664,-10.463,1.2452975,2.086,1410.0,6.31449,4049.64,2222.0,11.7207,595.667,6580.3,4.13,1.66
367434266,104.926875,30.54239,0.565,-65.29,22.0632969,2.2329319,4597.497672,10.1729473,41.5500612,647.5341338,10.6275,187.103,5762.0,4.44,1.0093499
1942969,78.932278,34.092293,-0.159,4.583,2.8078585,1.516,4820.0,14.8378,428.439,1267.0,12.8255,921.369,6338.0,3.95,1.95
445990611,106.38895,15.670447,-3.977,-3.808,6.2987919,4.909,3920.0,12.2385,653.131,1408.0,12.8132,1195.12,6265.0,3.89,2.07
118963720,88.788121,18.335697,0.116,-10.288,7.4603194,2.516,3070.0,11.8373,114.587,911.0,11.8517,620.87,6034.1,3.88,2.01
79971247,91.098778,29.073274,13.565,-15.245,3.5533716,1.856,1470.0,4.6477,310.113,1169.0,10.86,285.501,6280.9,4.36,1.21
437786834,83.214349,19.952443,4.255,6.201,1.100804,1.4856033,3509.2224564,10.0319087,8854.2514993,2474.045674,13.1584,1049.51,6810.0,4.19,1.60902
171646471,158.77531,19.118379,-52.233,21.965,1.1606902,1.232,32450.0,9.92228,101.767,884.0,14.9671,282.849,3572.0,4.71,0.53
87827371,107.199487,24.255919,-8.682,-12.269,4.3983492,2.0638959,10124.9081186,18.5093039,509.9050351,1211.9705717,12.8749,627.935,5717.9,4.27,1.22096
45368525,92.319121,20.273745,0.171,-5.874,2.8066134,2.483,14530.0,17.3144,949.059,1546.0,12.7625,821.135,6709.0,4.29,1.41
172222885,98.32004,34.072909,8.595,-11.016,20.9233666,2.47,9470.0,12.2366,14.0816,539.0,12.2122,507.02,6283.0,4.36,1.22
302419660,81.933112,16.764321,-1.583,-3.415,29.3312035,3.269,3470.0,11.9961,28.6506,644.0,11.9567,727.4,7618.0,4.19,1.77
367267217,91.162383,31.73644,2.87,-11.278,1.450491,1.286,3870.0,8.43132,757.504,1461.0,12.5627,594.261,6067.0,4.27,1.29
47132361,97.620654,19.794869,0.062,-0.293,4.9017215,2.3,6600.0,15.2294,242.247,1099.0,13.2751,1204.45,6329.0,4.04,1.78
76798849,87.540281,24.774708,3.472,0.312,2.2703829,1.947,12110.0,12.7801,515.387,1327.0,12.8015,536.648,5845.0,4.38,1.1
81808065,92.564877,24.614827,-1.218,-4.542,7.5554044,4.003,6170.0,16.0968,736.769,1451.0,12.2605,1033.36,7872.0,4.09,2.04
97669493,92.511344,32.943648,-0.517,-7.716,8.4332312,8.47,2010.0,11.5473,911.613,1530.0,11.6861,689.255,5874.0,3.68,2.45
78601408,89.137237,25.683953,-0.252,-11.634,10.0532043,1.543,5160.0,11.5364,55.4002,760.0,12.2106,655.835,6553.2,4.26,1.43
353361266,100.342905,27.961441,0.5,-10.36,10.3413829,3.595,10410.0,10.465,89.0638,855.0,13.197,596.321,5732.6,4.43,1.01
127229631,84.979951,14.303023,10.63,-12.922,5.8936518,2.217,9580.0,8.37476,92.0429,862.0,13.0406,336.879,5508.0,4.6,0.82
95122849,114.741958,29.428761,-6.593,-15.467,8.3026667,5.728,6940.0,14.6377,304.209,1163.0,12.0515,591.13,5656.0,3.95,1.75
67444896,171.396808,12.766823,-5.47,-3.098,15.1306782,4.204,6030.0,11.9169,59.008,772.0,12.2773,598.366,5799.3,4.09,1.52
46307587,133.147899,17.499763,-1.115,-11.756,3.6079916,2.991,6055.0,15.3816,378.206,1228.0,12.352,330.387,5308.3,,1.89
69295263,121.176804,13.413841,-9.32,-1.658,3.9315754,3.427,5580.0,9.60432,711.472,1438.0,13.4144,942.604,6032.1,4.25,1.32
459947163,172.592807,16.752416,-34.619,12.418,7.9923268,2.176,5780.0,9.69724,104.579,890.0,12.9922,659.819,5825.0,4.32,1.18
192982424,142.586792,12.70639,-9.865,-15.483,3.7702854,2.343,10030.0,16.647,485.903,1307.0,12.2304,642.965,5900.3,4.06,1.59
443961200,124.01708,8.823241,-3.101,-6.15,1.1282471,1.411,2920.0,8.57678,2317.44,1932.0,11.394,463.462,6655.8,4.25,1.49
186815660,124.492598,15.987916,-6.577,0.22,2.5840753,1.666,1757.0,7.01829,1881.65,1834.0,12.8125,774.157,6119.0,4.2,1.4
291109653,190.549504,3.788601,-59.662,-96.926,2.0247088,1.34,4390.0,3.7963,53.3297,752.0,12.2937,89.6811,3654.0,4.69,0.55
302305400,126.357833,25.20762,-3.465,-3.31,4.6549271,4.06,3500.0,9.1871,566.49,1359.0,12.8708,778.03,5706.0,4.06,1.56
281815702,164.237285,1.936362,5.271,-1.626,3.1910454,1.619,12090.0,12.0476,197.437,1044.0,13.324,676.829,5907.0,4.45,1.03
468983280,128.691294,11.489588,-66.117,20.702,3.1522131,1.4637784,1039.7670237,1.4624574,25.1136938,570.9491075,11.6923,45.0907,3547.0,4.81,0.415961
468983280,128.691294,11.489588,-66.117,20.702,4.9212788,1.4072515,884.5792337,1.2783897,13.8663044,492.1641006,11.6923,45.0907,3547.0,4.81,0.415961
59575189,109.192769,18.121825,-1.438,-8.002,2.5193047,3.596,4540.0,11.5079,1412.92,1708.0,12.5501,707.292,5706.5,4.0,1.67
247166992,113.595788,17.294273,-17.427,-3.865,5.0280368,2.161,1360.0,2.87252,79.6611,832.0,11.5182,152.766,4825.0,4.56,0.77
350024178,155.009421,9.300649,-1.893,-5.143,2.9238483,2.773,11130.0,11.3257,728.684,1447.0,13.1211,657.548,6004.0,4.43,1.06
468979441,128.640176,9.035381,-21.892,8.495,24.4383239,5.5899007,2401.8740065,5.1712602,45.8413818,663.6424754,10.7421,225.454,6151.0,4.47291,1.03824
468979441,128.640176,9.035381,-21.892,8.495,9.4043652,4.1627706,456.6940548,2.3955263,163.7747493,912.3920352,10.7421,225.454,6151.0,4.47291,1.03824
468979441,128.640176,9.035381,-21.892,8.495,14.5643289,4.6039057,451.953459,2.2567046,91.4040877,788.6079558,10.7421,225.454,6151.0,4.47291,1.03824
14440334,110.662796,16.865756,-37.172,-39.009,2.0760349,2.043,2480.0,4.92939,663.223,1413.0,11.7628,265.493,5386.0,4.44,0.96
380671216,179.594619,11.7317,-64.187,-42.585,9.6569059,4.278,800.0,2.91617,162.76,995.0,10.6421,190.774,5729.1,4.41,1.04
270679144,137.025914,5.92396,-11.691,-4.913,11.2120396,3.454,5450.0,17.1459,336.815,1193.0,12.3902,804.465,6147.0,4.02,1.75
262736264,149.366582,5.171006,-47.466,-5.64,18.2050594,3.347,10830.0,9.06591,12.1018,519.0,12.6811,285.229,4880.9,4.5,0.83
386772576,119.738513,22.790566,-4.554,-17.599,4.8038446,2.038,17000.0,11.3023,67.3083,797.0,12.8935,335.455,5019.0,4.51,0.83
62740096,116.003412,20.208863,-9.753,-3.865,1.7530712,1.019,11660.0,19.7783,564.728,1358.0,13.189,513.084,5625.1,4.54,0.89
94823134,113.353491,26.680872,0.974,-22.595,24.166804,5.257,4020.0,8.65143,41.1658,705.0,12.3295,574.701,5985.0,4.22,1.35
126322519,135.204056,27.998334,-46.502,4.781,11.6260799,2.937,840.0,4.02844,95.1955,870.0,10.3404,248.654,6317.0,4.29,1.32
95079513,114.621291,26.909495,-6.942,-29.99,13.2414304,3.989,1430.0,4.4877,93.077,865.0,10.8343,265.58,6062.1,4.34,1.2
374350678,160.866036,3.9587,-0.642,5.538,11.1064221,2.12,15290.0,10.19,20.7088,594.0,12.8078,325.186,5190.5,4.59,0.79
385312460,181.339963,-12.263451,-31.936,-19.701,19.5862903,6.924,24300.0,19.398,88.9614,855.0,13.259,712.281,5986.0,4.3,1.23
377097547,148.60167,6.646246,-270.275,61.939,1.5068165,0.8625455,734.0512116,0.9740062,53.6972467,690.4110824,10.8055,24.4583,3514.0,4.87,0.356879
406140233,142.649374,11.627205,-7.592,0.165,3.1816478,3.493,9300.0,14.4913,994.501,1564.0,13.4649,1076.22,5949.3,4.11,1.53
35285308,139.182024,14.592401,-11.409,-7.119,5.7656076,2.955,6750.0,9.12778,170.956,1007.0,12.5879,466.413,5638.4,4.37,1.08
26865340,112.477813,26.019184,-8.798,-8.41,5.7380349,5.045,8720.0,17.067,998.412,1566.0,11.4769,620.47,6786.0,4.11,1.76
389040826,141.997153,4.213192,-71.55,-40.894,4.7174703,1.205,11520.0,5.77392,6.87901,451.0,12.8656,106.339,3628.0,4.72,0.51
366698929,182.490924,5.631749,-21.544,-1.921,4.5589188,1.873,10330.0,10.6821,92.6735,864.0,12.5869,416.236,5429.0,4.4,1.02
63190194,156.673491,13.018643,-11.03,-17.32,1.7459947,2.217,18190.0,12.8043,773.913,1469.0,13.4277,531.582,5332.0,4.46,0.94
55275863,139.616364,16.989956,-118.648,-73.813,8.5926333,3.3859708,885.5569232,2.4974696,86.6266934,778.0951063,10.5182,135.459,5494.0,4.57761,0.835682
70678449,155.838203,13.472271,-26.906,9.553,4.3776584,2.864,3900.0,12.3407,448.118,1281.0,12.2614,857.001,6077.0,3.88,2.02
307951656,148.617274,24.302831,12.7,-5.674,4.5867288,4.382,7710.0,13.5857,639.287,1400.0,13.4016,1016.76,5737.0,4.06,1.55
386620582,124.152799,16.392612,-6.998,-14.787,4.469996,3.524,9280.0,11.2936,894.532,1523.0,10.927,379.6726,6948.0,,1.12
443582629,167.727736,-3.242816,-42.242,-47.974,5.8512587,1.8417106,1275.0993295,1.3562009,8.3312712,433.308858,11.7119,37.4763,3443.0,4.86,0.365053
396932137,176.481442,11.37083,11.207,-11.263,18.5146638,1.337,1480.0,6.56184,39.6871,699.0,8.94302,137.592,6379.0,4.28293,1.35
366409685,126.388216,10.170581,1.189,-6.653,1.3852161,0.7629247,1913.3334637,6.5271985,4355.2530871,2071.9205547,11.9589,571.447,6294.0,4.20464,1.451
443616612,169.117028,-3.975441,-29.088,-1.886,,13.5723661,28182.0217132,9.5037684,1.7221329,292.1705354,13.7701,182.536,3696.0,4.68275,0.563
345450130,57.875185,9.727861,215.561,-248.203,2.7521595,0.9607827,1025.5391237,1.3820795,22.3702107,554.6733092,11.8693,42.753,3288.0,4.81007,0.418181
335540507,183.023659,-12.684409,-83.808,-22.686,21.7300248,2.4879281,1119.2111083,2.526638,34.3158951,617.29617,10.8228,106.204,4788.0,4.57314,0.752578
415399713,62.853108,10.277208,37.12,-11.347,346.1614828,7.4179451,727.1554128,2.5449936,0.9363966,250.8907848,10.3965,144.866,5862.0,4.53012,0.92603
161477033,73.261286,-45.540405,50.694,67.504,11.9234819,3.2410592,680.8032643,2.2904053,55.1644235,695.0795649,10.0614,108.159,5465.0,4.57025,0.879477
161477033,73.261286,-45.540405,50.694,67.504,40.8905117,4.4402791,945.1993965,2.7104157,10.6667755,460.9226376,10.0614,108.159,5465.0,4.57025,0.879477
244170332,6.489351,-5.697646,241.302,-192.733,0.4774382,0.952523,423.1532826,1.118031,608.8739519,1266.9270194,11.3978,60.8241,3888.0,4.71522,0.525437
88114177,148.472166,19.594377,10.094,-3.765,4.5352255,3.0733542,195.4048675,1.753622,413.8559989,1150.3554736,8.5727,80.6404,5788.42,4.37027,1.10259
318836983,41.380404,5.150733,169.735,-76.745,5.6539689,2.6370718,1223.1789451,2.732945,34.3228576,617.327479,11.5212,90.9985,3975.0,4.5998,0.662052
318836983,41.380404,5.150733,169.735,-76.745,2.3929801,1.693426,570.9865376,1.6929049,108.0113015,822.218131,11.5212,90.9985,3975.0,4.5998,0.662052
155093420,102.487722,14.974761,3.25,-0.429,1.6098954,1.7900454,412.6710488,3.8276199,7739.833691,2392.2284819,10.8475,516.56,7173.0,4.13332,1.79821
268143410,67.324162,26.163578,-6.527,-1.224,3.1479748,2.391,478.0,6.17795,810.338,1486.0,10.4756,463.124,6555.0,3.56,3.22
17555760,67.116707,21.56849,-3.499,-7.684,22.2897649,12.435,1060.0,8.90212,240.104,1096.0,10.4422,370.57,5772.0,3.56648,2.77
337648770,138.952916,15.137683,-24.171,-9.677,23.899595,2.0395157,15998.7683282,12.8307536,12.1501484,476.1734157,13.1748,310.197,4736.5,4.55,0.76962
178266267,128.073179,22.005792,-94.132,-54.71,7.1123703,2.644,497.0,1.85858,117.665,917.0,10.0286,123.647,5595.7,4.52,0.91
231721006,80.729774,-53.765798,4.107,-5.189,9.0182382,3.199,3480.0,5.61073,105.561,892.0,12.2916,378.277,5805.0,4.51,0.94
17385917,66.142172,23.270782,17.955,-40.01,3.5424466,2.2308179,1923.8270395,3.8362277,230.7314546,994.0230394,10.659,125.194,5058.0,4.50269,0.853329
68893269,74.700815,18.16905,70.895,-69.206,4.2050741,1.1574129,1280.1793986,3.3240452,197.5133118,956.1341771,10.3535,113.205,5086.0,4.48,0.877822
301624989,169.21486,3.363892,-19.702,7.915,1.9613369,1.632367,9235.0384748,15.8657793,533.3830462,1225.6869197,14.245,592.204,4427.0,4.22028,1.06738
59744366,71.4759,24.113784,4.078,-2.309,9.8479326,1.8182865,6398.0202697,18.822612,997.3154311,1433.2695828,12.3047,924.313,6887.55,3.89433,2.29041
63013648,117.591236,22.281552,-16.246,-3.323,19.6304978,3.2073832,7651.8898952,14.0835896,44.7962153,659.8269963,10.8481,193.901,5509.85,4.39122,1.03786
155012162,143.919696,16.097471,-56.116,-69.074,18.9690014,3.3431046,595.060628,2.6609357,52.0861834,685.1732253,9.8978,134.736,5551.25,4.36023,1.08166
6499453,80.8597,23.133528,-8.586,-6.92,7.4323882,2.7759349,838.3306849,3.7818383,186.0306364,941.9240103,11.1971,208.148,4921.0,4.11275,1.30646
195187769,128.926789,20.373489,-6.026,-94.411,13.955959,3.293,398.0,2.22304,58.904,771.0,9.62527,139.794,5923.8,4.36,1.13
387974148,87.125618,18.179528,-26.499,0.694,2.40541,1.608779,1279.2023438,2.0045261,66.6982074,728.867004,12.4507,99.7999,3768.0,4.69159,0.552722
3224605,82.384951,33.246886,-9.484,-31.911,28.6503407,4.4802105,9472.1638799,9.4200991,21.030545,546.1757094,11.9901,287.606,5639.5,4.54594,0.883211
218354669,43.002147,15.055665,59.53,-119.004,1.7617165,1.9280724,356.4029763,1.5510074,439.121942,1167.5245843,10.6853,103.347,4732.72,4.49669,0.814343
91287873,104.74387,28.715768,-27.104,-115.664,26.694279,3.7831301,1854.2924324,2.6845863,4.0851419,362.5947706,9.83733,39.4478,3997.0,4.6288,0.626722
238606535,132.652502,19.091311,-9.861,-12.688,702.469227,2.3624632,2078.9023943,9.883855,59.9115659,709.573548,10.4105,408.274,6781.59,4.05268,1.88308
330637910,136.200047,13.795446,37.038,-66.747,2.0074528,0.9340475,20674.1145085,7.1639347,50.6324451,680.3415178,15.1792,272.64,3449.0,4.74578,0.490442
239198720,146.810895,24.541806,-54.829,-27.954,,6.1121177,3186.7847252,8.2623708,16.3774202,513.0753179,10.7986,185.26,5776.0,4.51349,0.932735
127505658,80.947217,35.417549,10.743,3.524,760.0530038,6.902,10000.0,10.8619,0.149701,173.0,11.6871,251.487,5722.0,4.55,0.89
127505658,80.947217,35.417549,10.743,3.524,45.4964928,5.137,9740.0,8.81795,8.47778,475.0,11.6871,251.487,5722.0,4.55,0.89
117892246,131.227011,45.466192,14.513,-7.61,3.2601896,3.835,11570.0,14.6248,809.661,1486.0,12.932,676.655,5542.4,4.16,1.36
73250068,123.355106,62.287571,-6.702,-1.276,14.5814997,5.489,5490.0,9.70874,111.563,905.0,13.1133,748.345,5830.0,4.22,1.32
456335739,135.139415,49.451496,-10.567,-15.872,13.62636,3.245,14390.0,10.048,26.6947,633.0,13.2573,431.019,5260.6,4.58,0.81
142785421,154.302943,75.333344,-4.572,-2.823,16.2601049,1.602,7670.0,10.1064,5.91348,434.0,13.2187,574.817,5496.0,4.38,1.05
267484403,298.837092,58.522878,-1.788,-6.416,5.4021326,1.678,6710.0,23.2699,359.953,1213.0,13.3273,974.173,6312.0,4.26,1.37
55488511,59.017813,-10.272008,147.059,4.973,3.344904,1.3408349,1399.4950568,2.2540532,48.9314538,674.5540894,11.6434,75.9623,3883.0,4.71022,0.573953
302381442,100.172692,76.732244,2.04,-17.829,23.1678315,4.295,11480.0,9.49037,14.833,546.0,13.4113,454.675,5120.0,4.48,0.88
88565745,106.990414,60.01161,-4.108,-1.073,731.4778512,3.41,5900.0,11.7782,0.0776109,147.0,11.2245,303.081,6250.4,4.44,1.1
9151337,105.078049,37.198901,-4.895,11.051,5.8586824,2.168,1146.0,2.35965,43.4681,715.0,10.4309,78.0645,4571.0,4.58,0.72
160162137,241.248539,85.204724,-19.384,131.435,32.0736228,2.347,145640.0,9.48121,0.243503,195.0,14.0127,56.6893,3176.0,5.0,0.24
98833877,105.308337,41.129691,-2.291,0.974,0.358558,0.274,960.0,8.24018,948.501,1546.0,11.1947,508.394,6813.5,4.16,1.67
154563411,189.265651,75.92044,-44.972,-8.412,13.4659853,2.936,2100.0,3.3076,12.7406,526.0,12.3681,158.202,4340.0,4.59,0.69
252928337,105.821673,52.51673,-166.616,-200.835,19.8628449,1.965,30940.0,7.82397,0.933932,273.0,13.5426,115.906,3595.0,4.8,0.43
366298702,112.262575,42.03191,-12.316,-16.814,5.2782582,3.379,2000.0,5.6755,320.994,1179.0,12.2989,486.081,5647.0,4.22,1.29
456306892,118.065411,70.165569,-23.591,-41.288,33.5383044,3.92217,12623.7545349,9.8149834,9.3663171,446.1819156,11.8294,191.145,4947.0,4.55,0.794396
392064198,110.639665,30.418354,5.799,-0.434,4.51125,4.541,760.0,5.04347,1281.58,1666.0,11.2713,533.617,6297.2,3.97,1.91
357244603,107.631373,74.485744,-2.327,-24.658,3.0650073,1.548,23190.0,11.1354,26.6949,633.0,14.2833,,3619.0,4.57,0.69
29169215,135.324512,47.452351,4.639,-12.946,18.6300789,3.4,1620.0,3.01483,6.92991,452.0,10.7314,69.0641,4092.4,4.5,0.75
188389305,129.483355,37.735315,-3.737,-1.558,1.8434549,1.444,4360.0,8.05828,1139.02,1618.0,13.0348,771.853,6457.2,4.44,1.14
160165689,244.023057,86.368644,-5.506,12.0,8.9165771,3.224,4360.0,6.82341,108.636,899.0,13.4794,540.141,5607.0,4.45,0.98
29069242,117.732887,46.306568,0.72,-3.453,3.7349773,3.891,7830.0,14.1804,702.991,1434.0,13.3834,943.289,5632.0,4.05,1.57
141762491,120.594795,83.198419,11.472,13.744,8.9109435,1.876,9850.0,16.5406,51.4199,746.0,12.4506,655.855,5733.0,4.05,1.57
51094586,108.606501,56.700143,,,5.6895053,5.158,3840.0,12.0705,578.708,,11.4972,244.354,5707.5,,1.89
9907513,110.689677,37.667511,-22.895,-43.138,1.2749899,1.146,1140.0,2.69399,201.011,1048.0,11.9639,136.242,4216.7,4.48,0.78
192969211,123.027093,42.228714,-6.46,-14.879,12.8665269,6.599,1930.0,4.59403,179.365,1019.0,12.1721,356.237,5465.0,4.38,1.05
88529975,106.680068,65.857249,5.096,-10.573,2.6085851,1.573,8610.0,13.9108,680.058,1422.0,12.136,597.026,6331.0,4.25,1.38
468433454,128.55223,39.270972,-2.231,-1.983,4.7974601,5.952,4890.0,10.4912,1955.29,1852.0,13.2201,1130.59,6549.4,4.21,1.51
53394475,118.417987,54.124212,-8.428,-40.191,9.2271917,3.781,5540.0,9.80232,138.883,956.0,12.826,683.54,5899.0,4.23,1.32
302908969,110.460165,35.221983,-77.907,-35.236,5.9900508,2.104,3680.0,4.71645,24.7628,621.0,12.1765,136.955,4119.0,4.51,0.74
203144354,106.336563,42.847909,2.973,-3.086,0.3642961,0.689,3430.0,15.3432,4454.77,2276.0,13.2995,1439.26,6164.3,3.83,2.17
85284138,144.441228,34.849412,-1.318,-7.101,1.9784368,2.359,39470.0,22.5379,1211.74,1643.0,13.4913,893.967,6337.0,4.44,1.11
237108775,257.315636,80.41608,-10.306,11.177,6.2948747,1.878,16707.0,6.67951,9.34062,487.0,14.7371,248.266,3584.0,4.71,0.53
159160230,199.326238,55.681539,-16.483,-4.433,5.4368408,4.473,1020.0,6.11754,833.218,1496.0,11.2785,547.948,6246.0,3.96,1.91
287268770,155.151361,63.290591,2.427,-2.598,10.717359,2.784,22680.0,12.4655,30.4561,654.0,13.1922,378.06,5047.0,4.55,0.8
237097499,239.507231,66.037182,-2.224,-3.955,9.5197732,2.636,2200.0,3.89219,32.9482,667.0,13.3757,313.795,4541.0,4.52,0.77
101592219,144.658279,33.691083,-6.763,-0.835,5.4853379,1.964,12040.0,13.6635,114.21,910.0,13.4409,874.724,6054.4,4.33,1.21
224293782,184.175471,57.642701,-10.188,-3.401,0.5736183,0.793,670.0,6.063,3111.57,2080.0,11.6494,795.259,6711.9,3.94,2.12
237015185,306.391539,63.591105,11.484,15.188,11.1801504,4.364,2220.0,6.89187,183.14,1024.0,11.2399,373.528,6413.0,4.21,1.47
252469648,150.538008,50.145387,-71.237,-31.215,5.9133875,2.019,980.0,2.3864,33.3499,669.0,11.0737,95.0735,4374.8,4.54,0.74
171599496,156.893929,22.426235,7.545,10.259,1.236949,0.358,8250.0,9.84184,25.0169,623.0,13.3591,316.465,4660.0,4.56,0.75
233070717,270.846078,63.21507,6.795,-12.6,3.2750907,3.09,6510.0,11.2041,664.018,1414.0,13.1953,811.406,5859.0,4.21,1.33
229713401,278.572233,66.922785,5.751,-10.43,6.4424263,2.604,1430.0,3.14002,58.2235,769.0,12.6975,250.177,4661.0,4.5,0.8
17122808,144.187751,36.527295,2.015,-3.367,4.019251,1.354,11830.0,13.7216,96.9861,874.0,13.4584,816.667,5904.0,4.34,1.16
252481136,156.022815,48.248331,-27.523,-55.247,7.9454767,1.493,36680.0,9.87351,3.70033,386.0,14.8686,274.922,3714.0,4.73,0.51
232624234,268.693501,55.064224,-76.277,-1.898,11.3630224,3.031,1048.0,2.39002,27.5227,638.0,12.1235,191.341,4741.1,4.54,0.77
232624234,268.693501,55.064224,-76.277,-1.898,26.7159918,4.7591848,1252.0071238,2.7358038,10.605918,460.2637972,12.1235,191.341,4741.1,4.54,0.773317
18021087,172.411097,38.936561,6.64,14.141,7.1314563,2.809,7550.0,7.98487,55.3319,759.0,13.1082,334.412,4701.6,4.43,0.88
165413340,159.612015,27.062548,-36.837,-24.168,12.782983,2.762,8060.0,9.1313,29.951,651.0,11.7963,291.68,5594.0,4.46,0.97
148960849,189.432315,69.458427,-24.071,24.13,4.172202,2.263,1980.0,3.23281,74.1594,817.0,13.0076,223.016,4313.0,4.53,0.73
235711993,252.934906,80.123028,4.344,-18.236,11.7672708,3.098,13190.0,15.2219,141.822,961.0,13.0669,693.821,6205.0,4.43,1.1
9376973,166.950743,38.136936,-7.283,-16.048,3.154201,2.857,7690.0,12.0524,589.138,1372.0,13.0537,760.003,5771.5,4.18,1.36
56999883,173.070058,44.126424,10.503,-4.672,3.5254325,3.31,5790.0,17.2611,2183.12,1904.0,12.9882,631.38,5497.0,4.23,1.25
224299081,185.504552,55.559548,-58.773,7.322,37.9984529,5.928,3050.0,7.69928,19.8821,588.0,10.7131,270.633,5839.5,4.18,1.38
165414210,159.708601,27.415505,24.451,-38.163,3.2856588,2.384,17910.0,12.5808,187.224,1030.0,11.9683,227.174,4898.9,4.43,0.91
288162228,221.548511,78.996619,0.221,2.718,3.0594206,4.191,2000.0,9.6239,1193.52,1637.0,13.2859,1186.92,5414.0,3.75,2.14
